question,label
부산 관악구 미세먼지 심할까,0
부산 중랑구 미세먼지 심할까,0
부산 송파구 미세먼지 맑니,0
부산 강남구 공기상태,1
부산 종로구 미세먼지 심할까,0
부산 노원구 미세먼지 심할까,0
부산 서초구 미세먼지,0
부산 동작구 마스크 챙길까,0
부산 송파구 초미세먼지 어떨까,0
부산 양천구 초미세먼지 심하냐고,0
부산 노원구 마스크 써야하니,0
부산 서초구 마스크 챙겨야 할까,0
부산 금천구 초미세먼지 심하냐고,0
부산 강서구 미세먼지 심할까,0
부산 마포구 미세먼지 어때,0
부산 도봉구 마스크 챙겨야 할까,0
부산 구로구 미세먼지 어떨까,0
부산 노원구 초미세먼지 어때,0
부산 중구 마스크 챙길까,0
대구 은평구 미세먼지,0
대구 노원구 미세먼지 맑니,0
대구 금천구 마스크 필요하냐,0
대구 용산구 미세먼지 심할까,0
대구 중구 미세먼지,0
대구 강북구 미세먼지,0
대구 영등포구 미세먼지,0
대구 서대문구 미세먼지 심할까,0
대구 강동구 마스크 필요하니,0
대구 중랑구 미세먼지,0
대구 종로구 마스크 써야하니,0
대구 노원구 미세먼지,0
대구 동대문구 미세먼지,0
대구 은평구 미세먼지 어때,0
대구 강북구 미세먼지 심할까,0
대구 강서구 미세먼지,0
대구 도봉구 마스크 필요해,0
대구 강북구 미세먼지 어떠냐,0
대구 송파구 마스크 가져가야하니,0
대구 용산구 미세먼지,0
대구 광진구 미세먼지 어떠니,0
대구 송파구 초미세먼지 어때,0
대구 강서구 초미세먼지 심하냐고,0
대구 성동구 미세먼지,0
대구 금천구 마스크 챙겨야해,0
대구 영등포구 미세먼지 어떠니,0
대구 강북구 마스크 써야 할까,0
대구 용산구 미세먼지 심할까,0
대구 강남구 미세먼지 심할까,0
대구 용산구 미세먼지,0
대구 성동구 마스크 가져가야하니,0
대구 중랑구 미세먼지,0
대구 강북구 미세먼지 심할까,0
대구 도봉구 초미세먼지 어떨까,0
대구 동대문구 미세먼지,0
대구 관악구 마스크 써야하니,0
대구 관악구 미세먼지,0
대구 노원구 미세먼지 어떨까,0
대구 종로구 공기상태,1
대구 강서구 초미세먼지 어떨까,0
대구 강남구 미세먼지,0
인천 강동구 미세먼지,0
인천 서대문구 마스크 써야하니,0
인천 동작구 마스크 필요하냐,0
인천 중랑구 미세먼지 공기,1
인천 양천구 미세먼지,0
인천 노원구 미세먼지 어때,0
인천 송파구 미세먼지 심할까,0
인천 강남구 미세먼지 어떠냐,0
인천 중구 미세먼지 공기상태,1
인천 구로구 미세먼지 어떠니,0
인천 도봉구 미세먼지 어떠니,0
인천 강북구 미세먼지,0
인천 동작구 마스크 필요하니,0
인천 관악구 마스크 챙겨야해,0
인천 성동구 미세먼지,0
인천 노원구 마스크 필요하니,0
인천 성동구 미세먼지 심할까,0
인천 중랑구 미세먼지 심할까,0
인천 광진구 미세먼지,0
인천 구로구 마스크 써야하니,0
인천 성북구 마스크 필요해,0
인천 동작구 마스크 쓸까,0
인천 성동구 초미세먼지 어떨까,0
광주 광진구 미세먼지 어때,0
광주 강동구 미세먼지,0
광주 종로구 미세먼지,0
광주 강서구 미세먼지,0
광주 강남구 미세먼지 공기상태,1
광주 영등포구 미세먼지,0
광주 동대문구 미세먼지 공기,1
광주 광진구 미세먼지,0
광주 동대문구 공기상태,1
광주 금천구 마스크 가져갈까,0
광주 광진구 미세먼지,0
광주 서대문구 미세먼지,0
광주 양천구 마스크 챙길까,0
광주 강서구 미세먼지,0
광주 광진구 미세먼지,0
광주 구로구 미세먼지 심할까,0
광주 양천구 초미세먼지 어때,0
광주 영등포구 미세먼지,0
광주 강서구 미세먼지 심할까,0
광주 서대문구 마스크 필요해,0
광주 성동구 미세먼지,0
광주 마포구 마스크 챙겨야 할까,0
광주 강서구 미세먼지,0
광주 강북구 초미세먼지 심하냐고,0
울산 용산구 미세먼지,0
울산 금천구 미세먼지 어떠냐,0
울산 동대문구 미세먼지,0
울산 중랑구 미세먼지 어떠냐,0
울산 영등포구 마스크 챙겨야 할까,0
울산 강남구 미세먼지 맑니,0
울산 종로구 마스크 써야 할까,0
울산 동작구 미세먼지 어떠니,0
울산 중랑구 마스크 가져갈까,0
울산 강서구 미세먼지 어때,0
울산 용산구 미세먼지,0
울산 송파구 미세먼지 어떠냐,0
울산 양천구 마스크 챙겨야해,0
울산 동작구 미세먼지 심할까,0
울산 동대문구 미세먼지 심할까,0
울산 노원구 미세먼지,0
울산 마포구 미세먼지 어떠냐,0
울산 성동구 초미세먼지 어때,0
울산 용산구 마스크 써야 할까,0
울산 동대문구 미세먼지,0
전주 금천구 미세먼지 공기,1
전주 종로구 미세먼지 심할까,0
전주 동작구 미세먼지,0
전주 양천구 미세먼지,0
전주 성북구 미세먼지,0
전주 중랑구 미세먼지,0
전주 도봉구 미세먼지 어때,0
전주 도봉구 마스크 챙겨야해,0
전주 강서구 미세먼지 심할까,0
전주 영등포구 미세먼지,0
전주 구로구 미세먼지 심할까,0
광주 금천구 마스크 필요할까,0
광주 양천구 마스크 쓸까,0
광주 마포구 마스크 필요하니,0
광주 서대문구 마스크 챙겨야 할까,0
광주 강남구 미세먼지 심할까,0
광주 중랑구 마스크 필요할까,0
광주 도봉구 마스크 챙길까,0
광주 노원구 미세먼지,0
광주 중랑구 미세먼지,0
광주 금천구 미세먼지 심할까,0
광주 강북구 공기상태,1
광주 금천구 미세먼지 어때,0
광주 강동구 마스크 필요해,0
광주 강동구 미세먼지 심할까,0
광주 송파구 미세먼지,0
광주 마포구 마스크 가져갈까,0
광주 종로구 미세먼지,0
광주 영등포구 미세먼지 심할까,0
대전 구로구 미세먼지 심할까,0
대전 관악구 미세먼지 어때,0
대전 종로구 미세먼지 공기,1
대전 용산구 마스크 필요하냐,0
대전 종로구 미세먼지,0
대전 중랑구 마스크 필요하냐,0
대전 강남구 미세먼지,0
대전 노원구 미세먼지,0
대전 은평구 미세먼지 심할까,0
대전 광진구 미세먼지 공기상태,1
대전 영등포구 미세먼지 어떨까,0
대전 성북구 미세먼지 심할까,0
대전 양천구 마스크 써야하니,0
대전 은평구 미세먼지,0
대전 성북구 마스크 챙길까,0
대전 관악구 미세먼지,0
대전 강북구 미세먼지,0
대전 구로구 마스크 가져갈까,0
대전 구로구 미세먼지 어떠니,0
대전 동대문구 마스크 써야하니,0
대전 중랑구 미세먼지 어떠니,0
대전 서초구 미세먼지,0
대전 강북구 마스크 챙겨야 할까,0
대전 송파구 미세먼지,0
대전 서초구 마스크 가져가야하니,0
대전 강동구 마스크 가져가야하니,0
대전 동대문구 미세먼지 심할까,0
대전 구로구 마스크 필요할까,0
서울 강동구 미세먼지 심할까,0
서울 영등포구 마스크 필요하니,0
서울 서대문구 미세먼지,0
서울 중구 미세먼지,0
서울 금천구 미세먼지 공기상태,1
서울 광진구 초미세먼지 심하냐고,0
서울 성동구 미세먼지,0
서울 중랑구 마스크 챙겨야 할까,0
서울 양천구 미세먼지 공기,1
서울 송파구 마스크 필요하니,0
서울 서대문구 미세먼지,0
서울 도봉구 미세먼지,0
서울 노원구 미세먼지,0
서울 은평구 마스크 가져가야하니,0
서울 강동구 마스크 필요할까,0
서울 성동구 미세먼지 심할까,0
서울 성동구 미세먼지,0
서울 성동구 미세먼지 어떠냐,0
서울 서초구 초미세먼지 어때,0
서울 양천구 마스크 가져가야하니,0
서울 강남구 미세먼지 심할까,0
서울 강동구 마스크 써야하니,0
서울 종로구 초미세먼지 어떨까,0
서울 은평구 공기,1
서울 송파구 마스크 필요하냐,0
서울 송파구 마스크 쓸까,0
서울 은평구 미세먼지 심할까,0
서울 노원구 마스크 가져가야하니,0
서울 중랑구 미세먼지 공기상태,1
서울 강북구 마스크 필요할까,0
서울 용산구 미세먼지 심할까,0
서울 용산구 미세먼지,0
서울 서초구 미세먼지,0
서울 용산구 마스크 써야하니,0
서울 서대문구 미세먼지,0
서울 구로구 마스크 챙겨야 할까,0
서울 구로구 미세먼지 어떠냐,0
서울 금천구 미세먼지,0
서울 성북구 미세먼지,0
서울 동작구 초미세먼지 어떨까,0
서울 서대문구 마스크 가져갈까,0
서울 광진구 마스크 필요할까,0
서울 중랑구 미세먼지,0
서울 동대문구 미세먼지,0
서울 도봉구 마스크 가져가야하니,0
서울 송파구 마스크 써야하니,0
서울 관악구 미세먼지,0
서울 관악구 마스크 챙길까,0
서울 은평구 미세먼지,0
서울 강서구 마스크 써야하니,0
서울 광진구 미세먼지,0
서울 노원구 미세먼지 좋니,0
서울 구로구 미세먼지,0
서울 종로구 미세먼지 어떠냐,0
서울 중구 초미세먼지 어떨까,0
서울 강북구 마스크 가져가야하니,0
서울 강동구 초미세먼지 심하냐고,0
서울 광진구 미세먼지 공기,1
서울 구로구 공기상태,1
서울 영등포구 마스크 써야 할까,0
서울 중랑구 미세먼지 심할까,0
서울 서대문구 미세먼지,0
서울 동작구 미세먼지 심할까,0
서울 영등포구 마스크 필요하냐,0
서울 동대문구 초미세먼지 어떨까,0
서울 영등포구 미세먼지 심할까,0
서울 중구 미세먼지 맑니,0
서울 구로구 미세먼지 어때,0
서울 관악구 미세먼지 심할까,0
서울 동작구 미세먼지,0
서울 용산구 미세먼지 심할까,0
서울 서대문구 마스크 필요하냐,0
서울 강동구 마스크 써야 할까,0
서울 송파구 미세먼지,0
서울 마포구 미세먼지 어떠니,0
서울 송파구 미세먼지,0
서울 도봉구 미세먼지 심할까,0
서울 송파구 공기상태,1
서울 양천구 마스크 챙겨야 할까,0
서울 성동구 미세먼지,0
서울 노원구 미세먼지,0
서울 서대문구 미세먼지 어떠냐,0
서울 종로구 마스크 챙겨야 할까,0
서울 성북구 미세먼지,0
서울 도봉구 미세먼지 어떨까,0
서울 금천구 미세먼지 심할까,0
서울 마포구 초미세먼지 어때,0
서울 서대문구 미세먼지 심할까,0
서울 서대문구 미세먼지 심할까,0
서울 관악구 미세먼지 어떠니,0
서울 마포구 미세먼지,0
서울 마포구 미세먼지 어때,0
서울 강북구 마스크 필요해,0
서울 중구 미세먼지,0
서울 도봉구 미세먼지 심할까,0
서울 양천구 미세먼지 어떨까,0
서울 강동구 마스크 챙길까,0
서울 강남구 미세먼지 어떨까,0
서울 성동구 마스크 챙길까,0
서울 강동구 미세먼지,0
서울 강북구 먼지 미세먼지,0
서울 은평구 마스크 가져갈까,0
서울 종로구 미세먼지,0
서울 은평구 공기상태,1
서울 도봉구 마스크 필요하냐,0
서울 노원구 마스크 필요해,0
서울 중구 미세먼지 어떨까,0
서울 중구 마스크 필요할까,0
서울 금천구 미세먼지,0
서울 노원구 초미세먼지 심하냐고,0
서울 강북구 미세먼지 어떨까,0
서울 관악구 마스크 필요할까,0
서울 성북구 마스크 필요할까,0
서울 구로구 초미세먼지 심하냐고,0
서울 강남구 마스크 챙길까,0
서울 강서구 미세먼지,0
서울 강서구 미세먼지,0
서울 서초구 먼지 좋니,0
서울 중구 마스크 챙겨야 할까,0
서울 강서구 미세먼지 어떨까,0
서울 마포구 마스크 필요할까,0
서울 중구 먼지 미세먼지,0
서울 영등포구 미세먼지 어떨까,0
서울 중랑구 미세먼지,0
서울 강동구 미세먼지,0
서울 강남구 마스크 쓸까,0
서울 양천구 먼지 어떠냐,0
서울 관악구 미세먼지,0
서울 강서구 마스크 챙길까,0
서울 성북구 마스크 가져갈까,0
서울 동대문구 마스크 챙겨야해,0
서울 중구 미세먼지,0
서울 영등포구 미세먼지 어떨까,0
서울 성북 미세먼지,0
서울 중구 미세먼지 어떨까,0
서울 송파 마스크 써야 할까,0
서울 마포 미세먼지,0
서울 도봉 미세먼지,0
서울 도봉 미세먼지 어떨까,0
서울 강동 먼지 좋니,0
서울 서대문 공기상태,1
서울 광진 미세먼지,0
서울 강서 미세먼지 어떨까,0
서울 성동 마스크 챙겨야해,0
서울 동대문 먼지 좋니,0
서울 은평 먼지 미세먼지,0
서울 동작 초미세먼지 심하냐고,0
서울 강남 미세먼지 어떨까,0
서울 강남 초미세먼지 심하냐고,0
서울 금천 미세먼지,0
서울 중랑 초미세먼지 어때,0
서울 영등포 미세먼지 어떨까,0
서울 성북 초미세먼지 어떨까,0
서울 서초 미세먼지,0
서울 동대문 미세먼지,0
서울 강동 공기상태,1
서울 강북 마스크 써야하니,0
서울 용산 마스크 챙겨야 할까,0
서울 송파 마스크 필요해,0
서울 서대문 미세먼지,0
서울 영등포 미세먼지,0
서울 서대문 미세먼지,0
서울 성북 먼지 공기상태,1
서울 중랑 마스크 필요하니,0
서울 용산 미세먼지,0
서울 강동 마스크 쓸까,0
서울 도봉 마스크 필요할까,0
서울 용산 먼지 미세먼지,0
서울 강남 미세먼지,0
서울 마포 마스크 쓸까,0
서울 동대문 미세먼지,0
서울 성북 마스크 필요하냐,0
서울 노원 미세먼지,0
서울 양천 미세먼지,0
서울 송파 먼지 미세먼지,0
서울 중구 마스크 필요하니,0
서울 관악 미세먼지 어떨까,0
서울 마포 미세먼지,0
서울 용산 먼지 미세먼지,0
서울 용산 미세먼지,0
서울 중구 미세먼지 어떨까,0
서울 중구 마스크 필요해,0
서울 동작 미세먼지,0
서울 영등포 먼지 공기,1
서울 서대문 미세먼지,0
서울 동대문 마스크 필요할까,0
서울 서대문 미세먼지,0
서울 중랑 미세먼지 어떨까,0
서울 광진 먼지 미세먼지,0
서울 서대문 미세먼지 어떨까,0
서울 노원 먼지 공기상태,1
서울 성동 공기상태,1
서울 광진 마스크 필요하냐,0
서울 노원 마스크 챙길까,0
서울 영등포 마스크 가져갈까,0
서울 광진 미세먼지 어떨까,0
서울 영등포 미세먼지,0
서울 용산 미세먼지 어떨까,0
서울 송파 마스크 챙겨야 할까,0
서울 용산 미세먼지,0
서울 서대문 미세먼지 어떨까,0
서울 은평 미세먼지 어떨까,0
서울 중구 미세먼지,0
서울 도봉 미세먼지,0
서울 종로 미세먼지 어떨까,0
서울 동대문 미세먼지 어떨까,0
서울 중구 미세먼지 어떨까,0
서울 중랑 미세먼지,0
서울 노원 미세먼지 어떨까,0
서울 중랑 미세먼지 어떨까,0
서울 양천 미세먼지 어떨까,0
미세먼지 어때,0
심하니 미세먼지,0
인천 미세먼지 심해,0
부산 미세먼지,0
부천 미세먼지,0
미세먼지 어떠니,0
밀양 지금 미세먼지 어때,0
먼지 껴서 미세먼지 어때,0
모레 미세먼지 알려줘,0
미세먼지 어떠려나,0
전주 미세먼지 어떤지 말해줘,0
미세먼지 궁금해서 물어봤어,0
미세먼지 알려주세요,0
미세먼지 어떠려나,0
미세먼지 상태 어떠려나,0
모레 미세먼지 알려주겠니,0
고성 마스크 필요해,0
수원 미세먼지 어떨까,0
동두천 마스크 써야하니,0
홍성 마스크 필요할까,0
영양 먼지 공기상태,1
안산 마스크 챙겨야해,0
여수 마스크 써야 할까,0
의성 미세먼지,0
진주 먼지 미세먼지,0
수원 먼지 미세먼지,0
무안 미세먼지 어떨까,0
군산 미세먼지,0
홍성 초미세먼지 어때,0
태백 먼지 공기,1
영동 마스크 챙겨야 할까,0
거제 미세먼지 어떨까,0
청도 미세먼지 어떨까,0
함양 미세먼지,0
부천 먼지 미세먼지,0
포천 초미세먼지 심하냐고,0
대구 먼지 공기상태,1
제천 미세먼지 어떨까,0
통영 마스크 쓸까,0
정선 마스크 필요하니,0
고흥 미세먼지 어떨까,0
고성 마스크 챙길까,0
